deltaRel,thetaRel,alphaRel,betaRel,gammaRel,broadRel,entropy_1min,entropy_fullts
0.1710288551985875,0.1948277128430852,0.1678178359074336,0.1581787092752535,0.0965048828644656,0.2116420039111744,0.677681887932424,0.8079216864436602
0.1730774473259513,0.1581643954594971,0.1517797861824506,0.1734358647902409,0.132030470378705,0.211512035863155,0.6612873369788526,0.7903745272092467
0.1767457401758674,0.1548962832541255,0.1481244586424732,0.1747237276486422,0.1335495043395014,0.2119602859393901,0.6628390913594543,0.7920373835986871
0.1743995096906176,0.1628784985032614,0.1456273052864753,0.1756652092888278,0.127788745826563,0.2136407314042545,0.6618698804256977,0.7909988292947665
0.1947270609682625,0.1495691015464552,0.1403858704421876,0.1738876937852333,0.1172865600574297,0.2241437132004316,0.6563886775925548,0.7851223300988946
0.1689749674132123,0.1643448815942099,0.1465806097826644,0.1737457290730429,0.1327406134412812,0.2136131986955891,0.6596282950078357,0.7885962301510799
0.1701611625260359,0.1636204533906966,0.1493485780161727,0.1686301494855498,0.1393342064472418,0.2089054501343031,0.661609976793959,0.7907203023284463
0.1581008272970599,0.1829825953630459,0.1522410404737942,0.1692701232209331,0.119796811911522,0.2176086017336448,0.6648918870524988,0.7942365027119418
0.1571633306511588,0.1908997664771308,0.1605914984824459,0.1665809235901159,0.1095079470628903,0.2152565337362582,0.672070573802945,0.8019211023897891
0.1638021189602242,0.1731273881324444,0.1534507704195789,0.1634324819982407,0.1336037290470277,0.212583511442484,0.6593221570563798,0.7882680330022713
0.1638886193756607,0.1722665252339332,0.1558650553858112,0.1629901491453053,0.1358012486538137,0.2091884022054758,0.6600698494736557,0.7890695720936844
0.1635409204303809,0.1756675420637798,0.1526670690088505,0.160274655550416,0.1394680670032747,0.2083817459432979,0.6612744150563566,0.7903606783199376
0.1646030745447033,0.1693285372741274,0.1483994376355174,0.1649111426039171,0.1412077567794168,0.2115500511623178,0.6605796815938916,0.789616063926615
0.1574128931689118,0.1703611339214075,0.1471623847403433,0.1681954179940842,0.144014620555419,0.212853549619834,0.6595354717924391,0.7884967201902318
0.1543511691974032,0.1717488088322653,0.1473847460530706,0.171500446557432,0.1421473236906795,0.2128675056691494,0.6600881291017423,0.7890891669243231
0.1649632688808938,0.1703376449859174,0.1436113025711645,0.1727355622405827,0.1222662962428183,0.2260859250786231,0.6603270901549187,0.78934531555007
0.1677045244185829,0.1782782758045946,0.166941373177483,0.1494614487050744,0.1252744671896901,0.2123399107045747,0.6640030300852601,0.7932843789004286
