roiNum,deltaRel,thetaRel,alphaRel,betaRel,gammaRel,broadRel,entropy_1min,entropy_fullts,roi
1022,0.1787278766610021,0.1754768063397837,0.159152231302991,0.1572446469096711,0.1052327872156881,0.2241656515708638,0.6658672750481247,0.7952790793984408,ctx-lh-postcentral
1023,0.1661933446171366,0.1653661173994779,0.1537337829380135,0.1741436798882943,0.1128030632019521,0.2277600119551254,0.661218708784207,0.7903007201670758,ctx-lh-posteriorcingulate
1024,0.1750076999695749,0.1670708736765185,0.1506913453727149,0.1672812615579468,0.1195799751423176,0.2203688442809272,0.6642829147721385,0.7935826459795995,ctx-lh-precentral
1025,0.1797215751620242,0.1720802453029953,0.1687335983505361,0.151857762759243,0.1043050879639761,0.223301730461225,0.6680707393683831,0.7976362280778759,ctx-lh-precuneus
1026,0.220238369050658,0.1665660570187321,0.1444593354073443,0.1384935503508729,0.064904936414451,0.2653377517579415,0.6644345740502634,0.7937446935869864,ctx-lh-rostralanteriorcingulate
1027,0.1969457138132639,0.1738284511737673,0.1445012482005127,0.1516800892763544,0.1011771203745299,0.2318673771615716,0.6677560165987997,0.7972951245597977,ctx-lh-rostralmiddlefrontal
1028,0.1944687417599626,0.174291891910308,0.1379706193437755,0.1516088811860377,0.1013872239895665,0.2402726418103495,0.6647255973871313,0.7940573208633506,ctx-lh-superiorfrontal
1029,0.1819920482804168,0.1703780481279789,0.165135258762718,0.1537310648446306,0.1042344395451271,0.2245291404391284,0.6660530845681027,0.7954785664906568,ctx-lh-superiorparietal
1030,0.2004556214978038,0.1760852636655737,0.1532493556439536,0.1461223449298003,0.0952723493167125,0.2288150649461558,0.6674707965685014,0.7969948424779268,ctx-lh-superiortemporal
1031,0.2014197477431229,0.1736919553901976,0.1593330896443752,0.1449955054155179,0.0886255945296128,0.2319341072771735,0.6676263135714925,0.7971622662490994,ctx-lh-supramarginal
1032,0.1990430013474018,0.1734267088831071,0.1434030258760434,0.1480902522274925,0.1171498867209305,0.2188871249450244,0.6725492662509369,0.8024277401963242,ctx-lh-frontalpole
