patient_id,roiNum,deltaRel_mean,thetaRel_mean,alphaRel_mean,betaRel_mean,gammaRel_mean,entropy_1min_mean,entropy_fullts_mean,roi
6,1013,0.1738849485366125,0.1549031150685811,0.1574140294447674,0.1744907879589692,0.1313076267713021,0.6657051663429403,0.7951074686075131,ctx-lh-lingual
6,1018,0.1703774138203558,0.1726117001618395,0.1526687184252023,0.1750780004820717,0.1182191174193394,0.6683324287372135,0.7979201168608067,ctx-lh-parsopercularis
6,1020,0.1848526130942919,0.1789797526678872,0.1481048626798098,0.1557746298549206,0.1216969813962829,0.6684319951263433,0.798027216237462,ctx-lh-parstriangularis
6,1022,0.1597979299433455,0.1659596566116803,0.1598195721128404,0.1773601549282774,0.1267652844152838,0.667227836339659,0.7967373215226543,ctx-lh-postcentral
6,1024,0.1606419368057319,0.1646011759671138,0.1526138438066371,0.1820749354825589,0.1265221774243155,0.6649362221864311,0.794282600847582,ctx-lh-precentral
6,1027,0.1753246688541964,0.1745243629161744,0.1525198198176172,0.1691981119902033,0.1156071160822574,0.6688138546819041,0.7984353976475835,ctx-lh-rostralmiddlefrontal
6,1030,0.1962180378587284,0.17822963554539,0.1613707461549279,0.1495333976969109,0.0996851063711673,0.6688340071334336,0.7984575487705002,ctx-lh-superiortemporal
6,1031,0.2143716604727369,0.1859419118551145,0.1622947006464532,0.1404926015172369,0.0506960964722208,0.6708105945870163,0.8005729734102682,ctx-lh-supramarginal
6,1032,0.1990079713542931,0.1731538739203585,0.1419843718079182,0.14815675005404,0.1225697416191856,0.6718494203073649,0.8016844965038601,ctx-lh-frontalpole
9,2007,0.1650146405167144,0.1711838318312425,0.1800777858902632,0.1586974003410072,0.1197280758743797,0.6745207552178711,0.8045399973677756,ctx-rh-fusiform
9,2008,0.163772153886769,0.15471402494352,0.1680193391717516,0.173285305061226,0.1299977977356819,0.6657208921222001,0.7951238204522433,ctx-rh-inferiorparietal
9,2011,0.1468876360878674,0.1569390236099124,0.1833503574290913,0.1721339633426755,0.1347546602284792,0.6729629888840669,0.8028757866570377,ctx-rh-lateraloccipital
9,2012,0.1579923752606024,0.1522634895327441,0.1516126078064355,0.1764753371966138,0.1463778793415701,0.6602774673941907,0.7892919886525693,ctx-rh-lateralorbitofrontal
9,2013,0.15904409492899,0.1703095991706507,0.1776011546779377,0.1659444345749213,0.1215722835805418,0.66913032218865,0.7987747203650374,ctx-rh-lingual
9,2015,0.1493307647652621,0.1616907498842696,0.188387198159576,0.1793673066225939,0.084015651915564,0.6649414741200808,0.7942896151927099,ctx-rh-middletemporal
9,2019,0.1610153893826769,0.1494730444192558,0.1476094685560427,0.1781247539549692,0.1490054953501175,0.65840670507316,0.78728651729801,ctx-rh-parsorbitalis
9,2020,0.1787410424844862,0.1399255893013132,0.1310774432746717,0.1846817334702425,0.1281244562444052,0.6602357063264386,0.7892473467958663,ctx-rh-parstriangularis
9,2022,0.1629701368088693,0.1307878710020192,0.1295355966280997,0.1864057028589462,0.1437409299570087,0.6634549337818662,0.7926965324479295,ctx-rh-postcentral
9,2027,0.1633217063825116,0.1443003657597974,0.1356294142167126,0.182933361705431,0.143411944905234,0.6604464924995913,0.7894732672470303,ctx-rh-rostralmiddlefrontal
9,2029,0.160860241405066,0.1373587432500239,0.1297692091250803,0.1893156859587716,0.1484108466343649,0.6657325663596192,0.7951368921996442,ctx-rh-superiorparietal
9,2031,0.1420966198825969,0.1466851401945749,0.1705907263715534,0.1955439940862567,0.1244726423583281,0.6711263079877575,0.800902598873078,ctx-rh-supramarginal
10,1001,0.1757601501826403,0.1725822330860456,0.159742021231423,0.1585888340685485,0.1224309605442184,0.6653388453926627,0.7947143572934949,ctx-lh-bankssts
10,1005,0.1665610207580261,0.1630444833299459,0.1669071490525246,0.1622959887869384,0.1369208744362536,0.6625537741118157,0.7917316702026224,ctx-lh-cuneus
10,1007,0.1657935015143198,0.1685904016957606,0.1632772278452761,0.1590697035379456,0.1372776844620039,0.6642848458508555,0.7935855091812081,ctx-lh-fusiform
10,1008,0.1690353897349046,0.1682299753988884,0.1639564788553425,0.1594508873118423,0.1329306625954459,0.6662480156280959,0.7956881366266906,ctx-lh-inferiorparietal
10,1009,0.1784674324734979,0.1721216808792827,0.1618373577630489,0.1549106438366302,0.1187815394928727,0.6642643271860127,0.7935634779264955,ctx-lh-inferiortemporal
10,1011,0.161191961426888,0.1601605080991981,0.1651675389625947,0.164353393713828,0.1430032888252678,0.6649629297449805,0.7943124666498543,ctx-lh-lateraloccipital
10,1013,0.1618014634369567,0.1603013476743615,0.1710272536246548,0.1640812390441524,0.1378789963575516,0.66492939837463,0.7942764200791543,ctx-lh-lingual
10,1015,0.1745231523667869,0.1708691864173988,0.1636509541383924,0.1592010322693168,0.1214053805108385,0.665784783049324,0.7951926996306194,ctx-lh-middletemporal
10,1021,0.17507282448413,0.1631769894022897,0.1679838827124759,0.1597136887537271,0.129353739042449,0.6662894649916893,0.7957332472020255,ctx-lh-pericalcarine
10,1025,0.1599979181788106,0.1544818437344315,0.1686989486310015,0.1681107911523958,0.1411143416643767,0.6644726605583134,0.7937872972568368,ctx-lh-precuneus
10,1029,0.1726461938143549,0.1685224006907726,0.1754907188731192,0.1539023506321462,0.1053908580559617,0.6651701067240775,0.794534067163724,ctx-lh-superiorparietal
10,1030,0.1757268919707097,0.170809355605196,0.1631352130334821,0.161630763684732,0.112923719532037,0.6669480086024061,0.796438444019489,ctx-lh-superiortemporal
14,2001,0.2120563869740766,0.1882919201879465,0.1457268179463495,0.136926012551988,0.0810143555301497,0.6713738761925291,0.8011756967426571,ctx-rh-bankssts
14,2003,0.1682599113315007,0.1673422759100075,0.1478826274811751,0.1660319474686672,0.1363410463939401,0.6618871861247339,0.7910171962506654,ctx-rh-caudalmiddlefrontal
14,2011,0.1804321697813952,0.1845536070118375,0.1618422453792135,0.1485760327452403,0.1112627685917581,0.6692987587458434,0.7989536963966555,ctx-rh-lateraloccipital
14,2012,0.2437010568099313,0.1847184836030226,0.1250069553984873,0.1172315140904643,0.0698600281260343,0.6660870918724198,0.7955161763247466,ctx-rh-lateralorbitofrontal
14,2014,0.3148007793482958,0.1842586005321397,0.080657836567867,0.0577565319495242,0.0250955337084155,0.6619297217298781,0.7910629568224588,ctx-rh-medialorbitofrontal
14,2015,0.1735601904392369,0.179649441970385,0.1582580600718068,0.1541974754208014,0.1226033582211375,0.6625504982698953,0.7917281601009507,ctx-rh-middletemporal
14,2018,0.196946496145071,0.1735660795035533,0.1396495136493824,0.1512635044054985,0.1126355704543484,0.6653425205083913,0.7947167517201231,ctx-rh-parsopercularis
14,2019,0.2398381984709905,0.1813782641899426,0.1197117143863721,0.1265409465221266,0.0824038815776702,0.6714218576364303,0.8012267976479626,ctx-rh-parsorbitalis
14,2020,0.1937318076674265,0.1705401818371192,0.1448233600861267,0.1531601228511349,0.1185223100277624,0.6645700191852824,0.7938910009608868,ctx-rh-parstriangularis
14,2022,0.1743990721352248,0.1812480676889698,0.1600129194808106,0.1574332052837282,0.1074003788920621,0.6649580259611164,0.7943068685053666,ctx-rh-postcentral
14,2024,0.1748515550233509,0.1841378261561284,0.1455239917181768,0.1557345401632132,0.1078790389810556,0.6623329907564691,0.7914946257381879,ctx-rh-precentral
14,2027,0.2048901698459058,0.1740801253740466,0.1407068115177576,0.1466373844462207,0.1015672191816385,0.6660812579892993,0.7955085080971253,ctx-rh-rostralmiddlefrontal
14,2028,0.1671674515702981,0.1667586541828955,0.1503056020076322,0.1687062455457599,0.1317590063547774,0.6608662220478537,0.789923160115702,ctx-rh-superiorfrontal
14,2030,0.2197597978990199,0.1780648127524672,0.1370371406474787,0.1381884953213044,0.0895872753626873,0.6759756793967574,0.8060914451191625,ctx-rh-superiortemporal
14,2031,0.1947875510990976,0.1844458757570218,0.1444120847493941,0.1494647975953323,0.1029553520812456,0.6629213198997937,0.7921250202490013,ctx-rh-supramarginal
15,17,0.204654406732042,0.1671089682304808,0.1490794864094368,0.1406096439072759,0.1195901792839923,0.6658538307299939,0.7952666553673747,Left-Hippocampus
15,53,0.2243826371627162,0.1734694283377672,0.1431581054320293,0.131872287253677,0.0844379209661067,0.6645302045320749,0.7938484515971916,Right-Hippocampus
15,1007,0.1914196714179991,0.1722130982945032,0.1627747586654452,0.1526896330733975,0.1089194044646094,0.6664610411749333,0.7959166545467613,ctx-lh-fusiform
15,1009,0.2127258933011887,0.1712970014572755,0.1557135482005394,0.1471204112201139,0.0833607888146217,0.6759666339175308,0.8060844873216401,ctx-lh-inferiortemporal
15,1011,0.1651041521768517,0.163264671759292,0.1682687330777554,0.16651222048058,0.1349515287701357,0.6682707807287742,0.7978546250283254,ctx-lh-lateraloccipital
15,1013,0.158277392799262,0.1593223973848707,0.1813486120576734,0.1724873546329637,0.1233659236055904,0.6688223489298054,0.7984450696768355,ctx-lh-lingual
15,1020,0.1697646021009628,0.1592210101427619,0.1479220039503435,0.166640724910963,0.1476052144309687,0.6615531507481804,0.7906593845951356,ctx-lh-parstriangularis
15,1022,0.1569715015362246,0.1558186602162311,0.1592715827961842,0.1757378258421897,0.1449824462654213,0.6664549907934881,0.7959085344447824,ctx-lh-postcentral
15,1024,0.1495473644908038,0.1490030483151699,0.1429555480176958,0.1885449348379719,0.1562224887457726,0.6671299199609435,0.7966327925487781,ctx-lh-precentral
15,1027,0.1936305277380869,0.1599486005874073,0.1305387563002028,0.1560509000536662,0.1442214293239829,0.6636587749106813,0.7929155831265534,ctx-lh-rostralmiddlefrontal
15,1030,0.1766802882572037,0.1578895860034431,0.1627953770166305,0.1631373800892965,0.1240826959674374,0.6633792499383595,0.7926161165805391,ctx-lh-superiortemporal
15,1031,0.1580020650056367,0.1669752349068239,0.1718501685997402,0.1705719731964317,0.1279784335700773,0.6796090459853895,0.8099813002577051,ctx-lh-supramarginal
15,1033,0.2035780198399187,0.1716440974663401,0.1547532494306055,0.1491468012647948,0.1019002189095589,0.6770781913182744,0.8072763676895909,ctx-lh-temporalpole
15,2007,0.1755318789104614,0.1660880773004425,0.1616214720372711,0.1637137746316928,0.1289466050545792,0.6672038156593126,0.7967120257160583,ctx-rh-fusiform
15,2009,0.2171722593208883,0.169359562260849,0.1507838598122287,0.1410260264225597,0.0960326593311709,0.6782975565971383,0.8085735555057192,ctx-rh-inferiortemporal
15,2015,0.268961795103698,0.1781242438985496,0.1199050802074939,0.0957194615568918,0.0662859915106293,0.6796306491068337,0.8100043846290073,ctx-rh-middletemporal
15,2020,0.1731836177952995,0.1665979827934764,0.1524316468475653,0.1666178029540153,0.1335024734212172,0.6657331884669777,0.7951375185085439,ctx-rh-parstriangularis
15,2022,0.1496241555483992,0.1509569834610549,0.1621360068264144,0.1887070216122026,0.1376263350973357,0.672284755889185,0.8021450226022312,ctx-rh-postcentral
15,2027,0.1993057029425822,0.1573138986405552,0.1383363406717189,0.155852787907315,0.1299685064996046,0.667224370839356,0.7967339955986074,ctx-rh-rostralmiddlefrontal
15,2031,0.1578829434465306,0.1685980401749599,0.1665747274948478,0.1733246144403306,0.1298942208315025,0.6772974589654577,0.8075079854753939,ctx-rh-supramarginal
15,2033,0.2098722840027963,0.1677906347394844,0.1419977089607206,0.1493979531118013,0.1067732764970294,0.6652844640728395,0.7946569783576827,ctx-rh-temporalpole
17,17,0.1940787078889456,0.1851642287451731,0.1456830929380628,0.1287145162169543,0.1128469431766161,0.6622700852093668,0.7914276873152688,Left-Hippocampus
17,53,0.1939184661847468,0.1935338307130557,0.1614527221824062,0.1353037501254066,0.0924552085997676,0.6683356915452007,0.7979235686984841,Right-Hippocampus
17,1006,0.1863737433471308,0.1967721445851432,0.1554144174371969,0.1430148364385547,0.0958980171129967,0.6665334998114119,0.7959945978098627,ctx-lh-entorhinal
17,1007,0.1769814021113841,0.1842768966321381,0.1671314508097678,0.1568697358927139,0.1058633200779481,0.668113371075381,0.7976850662245788,ctx-lh-fusiform
17,1009,0.1738007113133543,0.176978045391214,0.1645079632918074,0.1666900764809398,0.1169983299442536,0.6666831015701004,0.7961547856707344,ctx-lh-inferiortemporal
17,1015,0.1724203539709761,0.1844618726556644,0.1616038959952521,0.1524153794621719,0.1165596398705995,0.6627504983942066,0.7919424590260921,ctx-lh-middletemporal
17,1016,0.1838266590773769,0.1877853110329105,0.1585261396998718,0.1528299750667064,0.1050172293166514,0.6638196376919275,0.793087915777472,ctx-lh-parahippocampal
17,1022,0.1556955968898944,0.1671642264788956,0.1721717047360146,0.1694063852304282,0.1225426108572734,0.6703407794505101,0.8000686456380717,ctx-lh-postcentral
17,1030,0.1716752922505807,0.1870243908115738,0.1654008531945912,0.1560529424197923,0.1105320476752277,0.6641943547466498,0.7934888155515023,ctx-lh-superiortemporal
17,1031,0.1648983640802765,0.179964480889147,0.1672476681932543,0.1559357960649271,0.1205151735334654,0.6624846943142774,0.7916576156864665,ctx-lh-supramarginal
17,2007,0.1763196058512882,0.1921369413167781,0.1681052007507885,0.1546191061303694,0.0984307649391391,0.6628803791522206,0.7920816072190338,ctx-rh-fusiform
17,2009,0.1778476227837935,0.1850837717151754,0.1641773671965494,0.1525321645972181,0.1130347772128009,0.6665913043065234,0.7960562497853884,ctx-rh-inferiortemporal
17,2016,0.1859486977225427,0.1827704506992753,0.1586143798005179,0.1567010588194202,0.1064390437082034,0.6675489848597606,0.7970819019715178,ctx-rh-parahippocampal
17,2018,0.1560126002700684,0.1853237183051388,0.1653281184746124,0.1550612336966488,0.1212350310578167,0.6624366231617614,0.7916061400094283,ctx-rh-parsopercularis
17,2027,0.1587409262211468,0.1820509638280131,0.1604706604301944,0.1546228770312451,0.1277750885007417,0.6627525136881857,0.7919446183655148,ctx-rh-rostralmiddlefrontal
18,53,0.1969562301636348,0.1555292990396252,0.151901439452416,0.1475690071518829,0.1270953309966013,0.6621439293251368,0.7912920588135924,Right-Hippocampus
18,1003,0.1605199960226488,0.1578495206956774,0.145738793387875,0.174073190144243,0.1531359313676424,0.6608484915463988,0.7899041842174962,ctx-lh-caudalmiddlefrontal
18,1008,0.1715967678747909,0.1563553453865223,0.1537467674233889,0.1707160571146585,0.1405554673130818,0.6622683298692216,0.7914258063607909,ctx-lh-inferiorparietal
18,1009,0.1659207761232913,0.1647025099207703,0.1617058588326534,0.1679184430019811,0.1305980107441636,0.6622401468942098,0.7913955003966939,ctx-lh-inferiortemporal
18,1012,0.1672316189366844,0.1604379515023018,0.1532016534596062,0.1637310556793233,0.1501164780633765,0.6592114000990323,0.7881492706952482,ctx-lh-lateralorbitofrontal
18,1014,0.167808735113707,0.1611410757121941,0.1551220236929334,0.1609151703670641,0.1462619169420138,0.6593428136957223,0.7882901784827689,ctx-lh-medialorbitofrontal
18,1015,0.1766194327564473,0.1655791425089672,0.1566739588461207,0.1652381708237437,0.119249367891907,0.6627597992654389,0.7919520253439626,ctx-lh-middletemporal
18,1018,0.1593605098842767,0.1585513661232575,0.1486688443704865,0.173023847641355,0.1550279749893565,0.6597179607356678,0.7886922772744831,ctx-lh-parsopercularis
18,1019,0.1703017390669375,0.1612513513023599,0.1394157112852113,0.1636268322628148,0.1522534502386955,0.6602245028029236,0.7892353475786433,ctx-lh-parsorbitalis
18,1020,0.159295292180855,0.1560437403523124,0.1469856961991304,0.1744678381247779,0.152277403351163,0.6600334138665006,0.7890304752576727,ctx-lh-parstriangularis
18,1022,0.1654587834607606,0.1602125460700326,0.1483291381519022,0.1657405042888851,0.1534148049956588,0.6596914221869725,0.7886637369607619,ctx-lh-postcentral
18,1024,0.1652775201753647,0.1621514987663841,0.1467119489618297,0.1662955523878731,0.1520923078042334,0.6605310471027321,0.7895636164867857,ctx-lh-precentral
18,1027,0.1595292064255405,0.1567183631400981,0.1500883193415841,0.1711663593055909,0.1534466279483813,0.6600287914351805,0.7890254874616038,ctx-lh-rostralmiddlefrontal
18,1029,0.1577265122631592,0.1558409876412883,0.1639227478055699,0.1685743321985873,0.1509757020592396,0.6601232340102832,0.7891267974325845,ctx-lh-superiorparietal
18,1030,0.1631015616532318,0.1588306789477212,0.1501127069524859,0.1723111155966234,0.139899442094715,0.6607277787377421,0.7897744388460245,ctx-lh-superiortemporal
18,1031,0.1597348832632911,0.1604171830265426,0.1468647145336765,0.175243110462791,0.1442980801874706,0.6608536577458579,0.7899097214126534,ctx-lh-supramarginal
18,1032,0.1675705808261043,0.1642044306191096,0.1487442798624254,0.1688937973123685,0.139980521269809,0.6598237197122967,0.7888057277407616,ctx-lh-frontalpole
18,2006,0.2031268099253674,0.1601179768796627,0.1424884750326518,0.1546847971481182,0.1212597495126509,0.6592411273495167,0.7881811617961212,ctx-rh-entorhinal
18,2007,0.2150598085606099,0.1644380883128472,0.1346146327847772,0.1456023055753181,0.1110765684056074,0.6596520405486695,0.7886216860134508,ctx-rh-fusiform
18,2009,0.1875003014942378,0.1632703212985185,0.1463387128384693,0.1593316808363503,0.1234031343119571,0.6603287465313568,0.7893469683560623,ctx-rh-inferiortemporal
18,2014,0.1676290380128131,0.1667646273427747,0.1550551422118713,0.1582128519112444,0.1473878649198082,0.660544815832041,0.7895786925953543,ctx-rh-medialorbitofrontal
19,17,0.2165783004640474,0.1635088799810583,0.1280314820477096,0.13590400080998,0.1112177440868201,0.6606583693720453,0.789700275633012,Left-Hippocampus
19,1006,0.2149563174725047,0.15629928391265,0.1288422788266082,0.150179082998349,0.1124316547395066,0.6614327870377712,0.790530409232469,ctx-lh-entorhinal
19,1007,0.1977274358336073,0.1647569045792135,0.1513369031790222,0.1503701860390707,0.1140199271728705,0.6640014094404814,0.7932809069883456,ctx-lh-fusiform
19,1014,0.1979991048404149,0.1679514963839441,0.1408734230653072,0.1512864550162397,0.1229026749714596,0.6610397930746944,0.7901092203578738,ctx-lh-medialorbitofrontal
19,2001,0.1883441196665895,0.1616819148581191,0.1464463813772321,0.1562674336220453,0.1355489245330363,0.6616930555521123,0.7908093353745717,ctx-rh-bankssts
19,2008,0.1734916450117129,0.1726900466553882,0.1665492385896927,0.1604536366687151,0.1192683562599973,0.6665199352566593,0.7959800440632727,ctx-rh-inferiorparietal
19,2009,0.2156844597454335,0.172132253444217,0.140872789945068,0.1380737816342107,0.1077755052357486,0.671107046242048,0.8008901898275549,ctx-rh-inferiortemporal
19,2012,0.2109672197895058,0.1678389819907773,0.1374148646025642,0.149021348978674,0.114759903492557,0.6730558664016086,0.802975136938911,ctx-rh-lateralorbitofrontal
19,2014,0.2060607220804186,0.1663206402006567,0.1365545917129685,0.1459793834967821,0.1234702774279311,0.6644443484561189,0.7937571266596265,ctx-rh-medialorbitofrontal
19,2018,0.1772849087874485,0.1665717886913418,0.1519013846802874,0.1645816112177334,0.1321427759874044,0.6671327508655727,0.7966362520094209,ctx-rh-parsopercularis
19,2020,0.1943155445096357,0.1654231129358931,0.1468646243872154,0.1566646428606942,0.1256352260246137,0.6726602751327978,0.8025494943695021,ctx-rh-parstriangularis
19,2022,0.1658148384948942,0.1659645332604537,0.1636370128667176,0.1592473800794426,0.1349694000193511,0.6657144628340239,0.7951154579794972,ctx-rh-postcentral
19,2024,0.1709122101337357,0.1570239451749959,0.1458648946709357,0.1689833673117279,0.1467944509162176,0.6614256656675441,0.7905227153244546,ctx-rh-precentral
19,2027,0.1965140114965779,0.1665992334586004,0.1367836755612709,0.1597878131955562,0.1202443372332856,0.6707379582828222,0.8004920770008283,ctx-rh-rostralmiddlefrontal
19,2029,0.1640296640797042,0.1710965590028409,0.1777439334828272,0.1680048764800407,0.0988846005771543,0.6726628911969336,0.802552230621282,ctx-rh-superiorparietal
19,2030,0.2026757067251079,0.1623299266446304,0.1468063196380135,0.1508473089923899,0.1174942213561226,0.6671502002771812,0.7966535390366107,ctx-rh-superiortemporal
19,2031,0.1699371492989001,0.1740739150088744,0.1699200820630322,0.1585155393299661,0.1186313352010184,0.6698668102429916,0.7995620716504824,ctx-rh-supramarginal
20,17,0.2228278739961557,0.187387609981102,0.1466384811393489,0.121242734848012,0.0834657738914819,0.6640206259456238,0.7933032285408569,Left-Hippocampus
20,1007,0.1965948889694295,0.185096858044802,0.1636210807883613,0.1437281391255874,0.0936382694225452,0.67269300569496,0.8025861653799498,ctx-lh-fusiform
20,1009,0.2205461912904243,0.1979668141030163,0.148241805578615,0.1222476725845431,0.0723766307442019,0.6715509090276158,0.8013633091516887,ctx-lh-inferiortemporal
20,1014,0.2044502084053465,0.1786852780642447,0.1448553470502131,0.1391640051566311,0.1171397282325282,0.6645696324724122,0.7938913267999065,ctx-lh-medialorbitofrontal
20,2003,0.1665984824888181,0.161983816686149,0.1659517015347806,0.168500524512884,0.1320410880001761,0.6655914889780786,0.7949855509857964,ctx-rh-caudalmiddlefrontal
20,2008,0.1908886601157186,0.1853213511406877,0.1563525768603266,0.144824065529263,0.106747749113272,0.6729602754486196,0.8028703135466259,ctx-rh-inferiorparietal
20,2011,0.1797280225291636,0.1715711098266339,0.1584529834025159,0.1535735939479522,0.1338477533854361,0.666871252337267,0.7963558912374333,ctx-rh-lateraloccipital
20,2012,0.220978054762185,0.1691585088053076,0.1334354149890328,0.1354653877579417,0.113225148023113,0.6635241616584863,0.7927709705192467,ctx-rh-lateralorbitofrontal
20,2014,0.2143025149116245,0.1798045531259096,0.1396988668781813,0.1315012292010333,0.1119588842607903,0.6654315470577774,0.794814506893562,ctx-rh-medialorbitofrontal
20,2015,0.2006331752396778,0.1761820527167752,0.1518068017376883,0.1405839011634022,0.1169936418241881,0.6652185577980797,0.7945857930778962,ctx-rh-middletemporal
20,2022,0.1734810151583878,0.177438237929934,0.1604860134437085,0.1593946304114007,0.1165391303497491,0.6716471721454716,0.8014664614304722,ctx-rh-postcentral
20,2024,0.1651598877002925,0.1770127127727461,0.1609499260678046,0.1672130423988266,0.1219674846048827,0.6689018099387521,0.798529395470686,ctx-rh-precentral
20,2027,0.2045042669459653,0.172126872292456,0.1403734032129156,0.1450519244346276,0.1206770156456271,0.6703486951940343,0.8000782631309735,ctx-rh-rostralmiddlefrontal
20,2029,0.1972104901003307,0.1852131116769571,0.1658935851890229,0.1410782015916385,0.0826138102404075,0.669918670655198,0.7996171720291703,ctx-rh-superiorparietal
20,2030,0.1838319220260561,0.1801920443258335,0.1481847965689856,0.1493017283014616,0.1305691927803129,0.6653431378423174,0.7947198194797696,ctx-rh-superiortemporal
