DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr,electrode
0.8524326314360033,0.2005010310154991,2.882793174353029,7,0.10751762227213642,0.0062285625887683865,0.8282961982498713,619.0,0.0041013787754775564,12,0.22691980624058,4.0,0.6,-0.19029411764705884,-0.18272058823529413,0.8572277281654842,116.0,1.7826670380556386,0.48,0.38,0.4065049087897217,0.8007025914501619,mni_elec_0
-0.8301299910667532,0.026230758522125863,2.755606291729959,7,0.06405598395762088,-0.04342649600343253,0.8278549893374513,128.0,0.0038347287372407354,12,0.14454825497561094,4.0,0.6,-0.18477941176470591,-0.16014705882352942,0.8138538818029117,117.0,1.7972032428789233,0.46,0.42,0.41570879351703616,0.825990887374821,mni_elec_1
0.02943585149895389,-0.6729375338513808,2.7810345849733134,7,0.06302863731247907,-0.024660529733154163,0.8235164350319877,110.0,0.004628772332673381,12,0.19117908204594963,4.0,0.6,-0.15742647058823533,-0.13301470588235298,0.821717718113787,117.0,1.7995027032075073,0.48,0.38,0.41264083194126466,0.8211282796872167,mni_elec_2
1.0127078813624502,0.2995514040887869,2.8542433799496534,7,0.12702294357309,-0.02543425033974931,0.819619089638944,391.0,0.0044138381540675415,12,0.19126508269363443,3.0,0.6,-0.21691176470588236,-0.26536764705882354,0.8941498577975576,117.0,1.762388221748743,0.52,0.44,0.4348835533656079,0.7986013283369015,mni_elec_3
0.09670787949802973,-0.30457120058184844,3.4848704024330273,14,0.14073512685166528,0.0008358326108022712,0.8346937274799617,108.0,0.003156387134613169,107,0.36867407957502374,10.0,0.18181818181818182,-0.13308823529411762,-0.1063235294117647,0.7870696658373545,117.0,1.8285463134028248,0.46,0.38,0.2772670274103479,0.7747605823304667,mni_elec_4
0.04859899538218915,-0.35985184893849126,3.165203696516042,14,0.12196257984536399,-0.002167207355522705,0.8428560923597324,146.0,0.0031112210806338437,86,0.3169243467078344,9.0,0.18181818181818182,-0.1345220588235294,-0.14220588235294118,0.7534669603685696,114.0,1.8466511511079493,0.44,0.36,0.28301945536491946,0.803013562665319,mni_elec_5
0.2840843275825121,-0.11809618903789715,4.321526622266399,20,0.17854788020836357,2.2165621808153285e-05,0.8296198249871314,191.0,0.003843078045972014,113,0.3521210256568798,19.0,0.07407407407407407,-0.150625,-0.15389705882352944,0.8275303334072901,116.0,1.7821926060315025,0.48,0.42,0.22511168062223266,0.7144463037792671,mni_elec_6
-0.05241353671918836,0.33045786121211035,3.2963241730395807,17,0.14774201069620813,0.007523425333549213,0.833296565923965,140.0,0.0025201348959478847,102,0.3701439679494905,10.0,0.18181818181818182,-0.11926470588235294,-0.14669117647058827,0.7875325071630318,117.0,1.8173208559219618,0.46,0.4,0.2749660562285193,0.781387425026108,mni_elec_7
-0.04806661257285394,0.3843538687488487,2.386700955211623,4,0.07031233417752827,-0.0026346586718372696,0.8468269725715126,595.0,0.005022576491107959,5,0.31276322845228177,3.0,0.10526315789473684,-0.14084558823529414,-0.14323529411764702,0.6550776521358077,116.0,1.9090627323099176,0.46,0.38,0.3850291777593213,0.8924887861381257,mni_elec_8
0.02882457358924917,-0.3929224109481586,1.887941674247498,3,0.04135601723316784,0.02472241959050976,0.8503566438708728,347.0,0.0030753920080534543,5,0.25197735989513775,2.0,0.11764705882352941,-0.11834558823529412,-0.11338235294117649,0.5837938029980771,116.0,1.9519279812001313,0.46,0.36,0.4494563708505225,0.9611736373882547,mni_elec_9
-0.10204322535565513,0.3849909737991082,2.6749891211382546,6,0.09874406027687892,-0.003621621015237695,0.8387381425104787,112.0,0.003730561171454093,9,0.29363926279488795,5.0,0.15384615384615385,-0.09261029411764704,-0.07455882352941179,0.728225697358705,116.0,1.8416889644477323,0.46,0.4,0.34783014365309206,0.8466925058703635,mni_elec_10
-0.786215861705944,-0.25579205612508293,2.6075360117491906,6,0.09744104091728989,-0.007345566647897289,0.8399146996102654,494.0,0.004051048763805822,10,0.2923040960950103,5.0,0.125,-0.10415441176470586,-0.12397058823529417,0.7510481303760181,117.0,1.8504785795986238,0.48,0.38,0.41916025028977905,0.8580731302129082,mni_elec_11
-0.6085695315590047,-0.1828000273295426,2.5676423152939876,6,0.12472208686819894,0.0003089618034884135,0.8374880505919553,133.0,0.003798883830173052,12,0.32872446795163424,3.0,0.4,-0.10441176470588232,-0.10463235294117645,0.7784885947567587,137.0,1.8201852210541767,0.48,0.4,0.43948549572926515,0.8636913276275383,mni_elec_12
-0.8882671453492907,-0.39484968694831046,2.8423504386076566,7,0.1469096952948126,-0.0049358780311271255,0.8274137804250312,130.0,0.005173028776967713,12,0.2733386411539136,3.0,0.6,-0.13904411764705882,-0.16727941176470584,0.8671543984988686,116.0,1.7866009870534734,0.46,0.42,0.4153252983200647,0.8051880768751585,mni_elec_13
-0.3871955332129562,0.13705180519707416,5.89364902887261,16,0.2946783271617704,0.0026204142468478353,0.7804985660710346,102.0,0.004653425435328804,29,0.44453862080440415,8.0,0.6666666666666666,-0.2464705882352941,-0.23996323529411762,0.9677394836453317,117.0,1.5848063037880908,0.3,0.28,0.19366507447057496,0.4779373740605869,mni_elec_14
-0.043456198238726707,0.4896341428175264,6.056521514237394,17,0.27691688594112,0.0017153445694756528,0.781969262445768,116.0,0.004185206711923429,31,0.6017058944551155,8.0,0.6666666666666666,-0.2894485294117647,-0.29647058823529415,0.9699264203191256,117.0,1.5881351127109329,0.28,0.2,0.18062623777354614,0.4636126313832546,mni_elec_15
