roiNum,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr,roi
1005,0.4523331281061538,0.04570741273166479,8.646623839229228,37.0,0.36801952027210566,0.0020687798534722666,0.8603216934744562,63.0,0.0004978089811263194,85.0,0.5925522311765733,14.5,0.305,-0.1837083333333333,-0.175875,0.9170028290274798,20.5,1.6263868696119013,0.42000000000000004,0.38,0.17353157662957458,0.5024057663378665,ctx-lh-cuneus
1006,-0.2125253063997451,-0.2132317366369086,7.752916506336533,32.0,0.29487386324041326,0.008431719135313685,0.8991999333277774,63.0,0.0006406815005079243,69.5,0.44673179240443917,16.5,0.28846153846153844,-0.15983333333333333,-0.1444583333333333,0.914109588043442,16.0,1.6616228072495867,0.45,0.39,0.15167235040220275,0.5455487570748838,ctx-lh-entorhinal
1007,-0.058359991070507315,-0.07791949325633755,6.08318873040032,23.15,0.2545179231697617,0.0005622357773798337,0.894774457700535,54.53589743589744,0.00038292924131182204,75.01666666666667,0.44452906742858433,12.028205128205128,0.27488870252232644,-0.05363274572649572,-0.05626330128205127,0.9157977433247096,19.152564102564103,1.678870653282758,0.4126923076923077,0.3778974358974359,0.17978402332173582,0.5626403606575904,ctx-lh-fusiform
1008,0.10885330624883863,0.06833843160351077,6.721025772380459,25.055555555555557,0.27667695327957337,0.001713201214685138,0.8818589820756668,57.22222222222222,0.00047697159681452914,63.85555555555556,0.45988505022484066,12.85925925925926,0.28037578048234485,-0.0167220679012346,0.0006293209876543236,0.9283288446389771,21.244444444444444,1.650563402525234,0.42037037037037034,0.37822222222222224,0.18053959626608224,0.53874792386716,ctx-lh-inferiorparietal
1009,0.03656701848076659,0.010880535506364338,7.238778067866369,26.833333333333332,0.29698518104703703,0.0004506044930888366,0.8686680300281433,61.97884615384615,0.00044153272226161056,70.33692307692309,0.4999204815548583,13.589786324786326,0.30246267369133334,0.005652307692307675,0.016062386039886047,0.934270666136339,21.991111111111113,1.6243539875182607,0.42662307692307694,0.379108547008547,0.16880657164053023,0.5156314431128866,ctx-lh-inferiortemporal
1011,0.4019838326991528,0.2713798689584965,4.1616736926405,11.166666666666666,0.13834196744332697,-0.0019471335821631393,0.9286885018195962,49.55555555555555,0.0003915055403339261,61.22222222222222,0.2707248610462026,7.944444444444444,0.21494708994708991,0.1065138888888889,0.10892129629629627,0.8386720287960959,16.555555555555554,1.8182291568415554,0.4366666666666667,0.3955555555555556,0.26111761856010635,0.7199388270443497,ctx-lh-lateraloccipital
1012,-0.0800336019388214,-0.24158607385854194,5.554633348925983,37.666666666666664,0.16891789925928427,-0.00015530798176441261,0.922285190432536,51.0,0.00021265035831007106,96.33333333333333,0.4302246602874851,15.833333333333334,0.12410335236422193,0.0750138888888889,0.048638888888888954,0.8565499644628186,14.5,1.7661063905177492,0.43333333333333335,0.3866666666666667,0.19449598073067975,0.6442975744117149,ctx-lh-lateralorbitofrontal
1013,0.2201418888018473,-0.07897223544920295,3.40340361887374,8.333333333333334,0.15326747450506079,-0.003960984633353786,0.9254799011028697,36.333333333333336,0.00016446494196074445,15.0,0.3145484196595618,5.166666666666667,0.36137566137566135,0.03492361111111112,0.05239583333333333,0.8672073398301726,14.833333333333334,1.7894225564142492,0.3566666666666667,0.3933333333333333,0.3179175182893201,0.7380257671394787,ctx-lh-lingual
1014,-0.39078028825850614,-0.09205539213764952,8.571304269164816,24.666666666666668,0.29957176555932324,0.0013665710574255034,0.8802307599707383,62.555555555555564,0.0004158948505094335,89.44444444444444,0.45005828967170675,15.222222222222223,0.21846957029350356,-0.0707199074074074,-0.06320370370370369,0.9226353122502089,20.5,1.63126937224983,0.4288888888888889,0.3755555555555556,0.14097709546444384,0.4932006895996485,ctx-lh-medialorbitofrontal
1015,0.04568029887516219,0.05396901566302835,8.29205163986106,27.545117845117844,0.33312695719742275,0.0006601335299840042,0.8600209669548781,65.156734006734,0.0004728203952367397,75.28063973063972,0.5381277536790571,13.967171717171716,0.31977775722709406,0.05375333193041525,0.05238947811447811,0.9431758624196113,23.394781144781142,1.601551868704772,0.40916161616161617,0.3714309764309764,0.15118717087270103,0.4752279613831399,ctx-lh-middletemporal
1016,0.036223081114461486,0.07692921791252383,6.736201418101938,33.0,0.3264944583814234,0.0020603606381850645,0.8646137178098174,62.5,0.00047053628746125345,97.5,0.3706665670984871,16.5,0.26181818181818184,0.03464583333333329,0.04568750000000005,0.9590036322500171,22.5,1.5671005769432145,0.43000000000000005,0.38,0.14266021327337403,0.48083960696273187,ctx-lh-parahippocampal
1017,-0.9998685582598461,-0.3671425261157204,6.948853957850464,19.0,0.3706902529140993,0.0007093615771994548,0.7973997833152763,65.0,0.0016143422270852624,81.0,0.3223103958912172,10.0,0.5454545454545454,-0.36150000000000004,-0.416125,0.9875979820104608,28.0,1.4691180518549474,0.34,0.34,0.14917963162188844,0.40247134072414037,ctx-lh-paracentral
1018,-0.21724396805714072,-0.05041992019668612,4.9130365238333455,21.857142857142858,0.206873590345406,0.002106916806783749,0.9124649276328584,47.27380952380952,0.0002653797840836631,64.23809523809523,0.4068682583972047,11.773809523809524,0.27846147863534126,-0.04966914682539684,-0.061534226190476174,0.8672080205858439,16.761904761904763,1.7248897478118053,0.42595238095238097,0.37928571428571434,0.23613716753516148,0.6613771934693098,ctx-lh-parsopercularis
1019,0.15440473923179499,0.09680428723723616,3.0463788729031203,15.5,0.0793251917670083,-0.00040124723809860895,0.9474956246353863,37.5,0.00020184705926295731,95.5,0.3185781107083106,11.5,0.15476190476190477,-0.0018333333333333535,-0.0059374999999999845,0.7054221306811697,11.0,1.9028620495366462,0.42000000000000004,0.38,0.25962624834966186,0.8299059922200539,ctx-lh-parsorbitalis
1020,0.6951595585338777,0.2466383097804152,6.499175933546561,22.975757575757573,0.24065691513214188,-0.24186741324339867,0.8981003467460673,53.76363636363636,0.000321037442400489,75.54242424242425,0.4248505837804583,12.266666666666667,0.2380039531175895,-0.03531805555555556,-0.02795656565656567,0.8515739770305484,18.187878787878788,1.711590889188441,0.41509090909090907,0.37509090909090903,0.21865850235319514,0.6264837277755517,ctx-lh-parstriangularis
1021,0.11336756194937869,0.09302309032159856,4.348630878832528,9.5,0.17310837058276507,0.0020610676877459745,0.9209934161180098,53.5,0.0001237620281440282,14.5,0.32981723299465693,7.5,0.19047619047619047,-0.21633333333333335,-0.19937500000000002,0.893607718234086,15.0,1.7524049863199176,0.42,0.36,0.24179372169049013,0.6569328017175506,ctx-lh-pericalcarine
1022,-0.01773598462808434,-0.011970099201931978,3.8088010708962092,13.723809523809523,0.16816422832546188,0.0017091885948383235,0.9196510423487672,39.054761904761904,0.0002507142207084625,35.30238095238095,0.32845551530693307,7.252380952380952,0.3741432572488473,0.03186180555555553,0.035705158730158726,0.8240546932763151,15.828571428571427,1.7776955248590913,0.37157142857142855,0.3526190476190476,0.2894649139254465,0.7264266624126646,ctx-lh-postcentral
1023,-0.03825835413915246,0.32982235326493464,3.8512644958829343,19.0,0.17413927511346625,0.0017634967701289435,0.9320776731394282,32.0,0.0001187468660113265,89.0,0.44157656575425375,8.0,0.2222222222222222,0.04758333333333331,0.041458333333333375,0.8285951215026213,12.0,1.800278332745778,0.4,0.38,0.2373835269253186,0.7294386476737779,ctx-lh-posteriorcingulate
1024,0.17988452303452004,0.0024050643326892934,3.6865832373092187,11.216553287981858,0.13649908301453312,0.0031410124162652812,0.9283946375727833,41.51814058956916,0.0002479532592892202,32.163265306122454,0.3081927067383656,6.594104308390023,0.35158049622335336,0.09027593537414966,0.07660789871504156,0.7692082047091476,14.538548752834467,1.8097228572788633,0.42020408163265305,0.3780725623582767,0.3204537172506969,0.7765478596816061,ctx-lh-precentral
