DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr,electrode
0.7217093323232759,0.2072490643629571,2.862145920902522,8,0.13779768157585476,-0.004930076693577444,0.9055754646220519,24.0,0.001063907237992209,17,0.23970996066636743,3.0,0.6,0.40216666666666656,0.403875,0.8342289915972184,16.0,1.7914765372782346,0.2,0.38,0.35204859081977785,0.7983131348648728,hup_elec_0
-0.7219616253745109,-0.35004895826059357,3.0083602994316467,9,0.22055471156955522,0.002928085146463183,0.876656388032336,37.0,0.002366033784050288,17,0.35453990793082846,3.0,0.8,0.5009583333333334,0.49791666666666656,0.8845693721323222,15.0,1.693696633657502,0.18,0.38,0.3516650956228064,0.7628332919298456,hup_elec_1
-0.18370627413246543,0.2964365659719846,2.7713869036758116,8,0.17501071581257743,0.01518114596261563,0.8424868739061588,33.0,0.004288990080450711,17,0.27202863453416715,3.0,0.6,0.37091666666666656,0.38425,0.7904556443673999,16.0,1.7286449958934273,0.2,0.4,0.3516650956228064,0.8153440049089637,hup_elec_2
-0.05299915209009787,0.41783418021049734,3.2003499941865394,8,0.17772065452655736,-0.014799164929837882,0.9109925827152263,31.0,0.0008840699047696166,16,0.4044371206254423,3.0,0.8,0.24012500000000003,0.20683333333333342,0.9407610604896799,18.0,1.700567749365568,0.18,0.38,0.3578010187743494,0.7243541539326956,hup_elec_3
0.6308143816594826,0.20971923208884097,3.075622804743549,8,0.19963767412990854,-0.011153032268643845,0.9010750895907992,27.0,0.0016272237928788244,16,0.3200817874237072,3.0,0.8,0.28600000000000003,0.2637083333333333,0.9240173104262226,17.0,1.7069428937870617,0.18,0.4,0.3581845139713208,0.7481092480927751,hup_elec_4
-0.5005877612415672,-0.09555467431240527,2.9886487994915356,8,0.19242879071423294,-0.01988025342932487,0.897574797899825,35.0,0.00290311320143293,17,0.33744820796816144,3.0,0.8,0.37075,0.35691666666666677,0.8935526688106779,15.0,1.7052183734738637,0.18,0.12,0.35434956200160644,0.7669681241785489,hup_elec_5
-0.547872228323974,-0.08641202434990386,2.953706695695345,8,0.17961887807481747,-0.05006575653938069,0.8813234436203017,33.0,0.003325166227904117,17,0.2848331883815491,3.0,0.6,0.3805833333333333,0.38783333333333325,0.875698462411446,17.0,1.7249799522150397,0.18,0.4,0.3505146100318921,0.7753682069704456,hup_elec_6
-0.05252106189247474,0.424397338339209,3.3941509316448646,9,0.203890307260798,-0.018055805002714507,0.8983248604050338,38.0,0.0003702737749732805,17,0.40845684333769444,4.0,0.8,0.4138333333333333,0.42670833333333336,0.9245621194941473,15.0,1.710475493013691,0.44,0.38,0.3485971340470349,0.6964532318881261,hup_elec_7
-0.30341625180805676,0.16085264873880212,3.353931744326565,8,0.1939977168835133,0.0016528928378964347,0.9068255687973997,46.0,0.0002736655070778588,17,0.4136068989614519,4.0,0.8,0.3872916666666667,0.39549999999999996,0.9272460355478385,16.0,1.7172142334245897,0.2,0.36,0.35128160042583495,0.7053068553783902,hup_elec_8
-0.5257030049218816,-0.07567978115578855,3.4805954941154043,9,0.21561190675984046,0.0067352795619229425,0.9065755479623302,39.0,0.00034108278755164216,17,0.3836679352032089,4.0,0.8,0.34720833333333334,0.36120833333333335,0.9400816085798207,17.0,1.709162101364171,0.42,0.38,0.34706315325914916,0.6835527238823874,hup_elec_9
0.06559400365089485,-0.4426459556134449,3.58674304752787,9,0.19580142842965237,-0.001483038069882765,0.9092424368697392,46.0,0.002049799286837015,16,0.3522410240548741,4.0,0.6666666666666666,0.16845833333333327,0.18100000000000005,0.9464128906277586,16.0,1.6992383649383727,0.46,0.4,0.3505146100318921,0.6682940269550512,hup_elec_10
0.442443405662859,0.003110336389992585,3.1436076119564795,8,0.18313627685667297,-0.004389441341717234,0.910325860488374,77.0,0.0006950235100390066,16,0.2687050818183094,3.0,0.8,0.050583333333333425,0.1379166666666667,0.909519300027296,14.0,1.7292349499930924,0.18,0.44,0.3608689803501209,0.7421452933119955,hup_elec_11
