roiNum,DN_HistogramMode_5,DN_HistogramMode_10,CO_f1ecac,CO_FirstMin_ac,CO_HistogramAMI_even_2_5,CO_trev_1_num,MD_hrv_classic_pnn40,SB_BinaryStats_mean_longstretch1,SB_TransitionMatrix_3ac_sumdiagcov,PD_PeriodicityWang_th0_01,CO_Embed2_Dist_tau_d_expfit_meandiff,IN_AutoMutualInfoStats_40_gaussian_fmmi,FC_LocalSimple_mean1_tauresrat,DN_OutlierInclude_p_001_mdrmd,DN_OutlierInclude_n_001_mdrmd,SP_Summaries_welch_rect_area_5_1,SB_BinaryStats_diff_longstretch0,SB_MotifThree_quantile_hh,SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1,SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1,SP_Summaries_welch_rect_centroid,FC_LocalSimple_mean3_stderr,roi
1022,0.10233868720848113,0.06809228286992595,3.455210216013132,11.519841269841269,0.16928121742273847,-0.002525229786363914,0.8196571993505591,529.85,0.004637723549272795,33.55714285714286,0.3503329417569948,6.366666666666667,0.44628575348813443,-0.06198616946778711,-0.06021434407096171,0.8550024848435999,116.92380952380952,1.7491808693202917,0.382047619047619,0.355984126984127,0.30618956557114524,0.7397963246157576,ctx-lh-postcentral
1023,0.09596709356865157,0.08128411479141164,3.3944765936737027,11.0,0.16742060601323075,0.010611322687094306,0.819900973110768,323.6666666666667,0.003910928068614462,21.166666666666668,0.3685957849856066,5.333333333333333,0.468013468013468,-0.005735294117647033,-0.016758578431372545,0.828111436322299,116.83333333333333,1.7510482865831205,0.36000000000000004,0.34,0.3377953526656728,0.7680146421371413,ctx-lh-posteriorcingulate
1024,0.059473773147911406,0.039577932998124794,3.2298330986362336,8.62108843537415,0.14765454363917924,0.007278595055285215,0.820202165725471,645.2955782312926,0.004858948882747889,17.40748299319728,0.31591555976586383,4.904761904761905,0.4732498284028896,-0.11120411914765906,-0.11411600890356143,0.8039995755039683,116.79251700680273,1.7647116148606081,0.3734965986394558,0.36806802721088433,0.3443631644557098,0.7801706910277371,ctx-lh-precentral
1025,-0.02530571805803361,0.026955701280732325,3.983193013931506,14.566666666666666,0.16497223317847148,0.0006643392095111547,0.8184241488344732,630.6833333333334,0.004286903303255112,38.88333333333333,0.34396725995865074,8.116666666666667,0.3316421261487051,-0.08751776960784312,-0.06836580882352943,0.8622989041225153,115.15,1.7492715043375013,0.404,0.3863333333333333,0.27750990770176315,0.6992995857999397,ctx-lh-precuneus
1026,0.051506238009692396,0.19226696375586094,5.816520454779703,22.916666666666668,0.2697437015959538,-0.0018991250706128018,0.8042564404245409,794.3333333333334,0.004068024802933425,74.16666666666667,0.4764590746583332,12.666666666666666,0.2697811447811448,-0.10963235294117647,-0.12230392156862746,0.9267573149392909,117.0,1.6482212338449767,0.43333333333333335,0.3666666666666667,0.17819743485939368,0.5842198479334156,ctx-lh-rostralanteriorcingulate
1027,-0.2158756593045088,-0.025493705272761524,4.0477287118141,14.846938775510205,0.18326147900940024,-0.0008335784222041874,0.8149793302128557,504.7108843537415,0.0045132286435816335,38.642006802721085,0.37196007015939153,8.037414965986395,0.3183230758448345,-0.0819234256202481,-0.08424785539215686,0.8187334018626219,114.91411564625851,1.7384020672368596,0.4390816326530612,0.38360544217687076,0.27808065029848034,0.717438905116925,ctx-lh-rostralmiddlefrontal
1028,-0.10205562481089518,0.06200204210168713,4.2592245863370195,14.215544871794872,0.18898303865366903,-0.0066012282364206025,0.8180552845137558,604.9816506410257,0.004150676368956982,48.54863782051282,0.38252268867132544,8.146233974358974,0.35761388001899136,-0.10216586243872548,-0.10632131704845399,0.8376979328700578,116.54623397435897,1.731878115084758,0.4083525641025641,0.3648974358974359,0.2682859570799277,0.7088844469216086,ctx-lh-superiorfrontal
1029,-0.16414768832465207,-0.1838884017334208,3.891013290368094,11.164814814814815,0.19997202459209062,0.008635756234257188,0.8078864731339178,621.4981481481482,0.004817633366151937,19.51851851851852,0.3523380896143262,5.340740740740741,0.46703465991871784,-0.10641714324618737,-0.11347549019607844,0.8544948786860664,116.59259259259258,1.7104296374303471,0.3397777777777778,0.36592592592592593,0.3109783857530092,0.6927451680019432,ctx-lh-superiorparietal
1030,0.08616855373541923,0.0038981360477840883,4.9842177414727615,18.198333333333334,0.2563300370057618,0.0005454827097287138,0.8019538201338333,672.3933333333333,0.004458591918968791,45.62166666666666,0.46389925447528463,10.753333333333334,0.3481393061702745,-0.08438357843137255,-0.08164791666666668,0.9097889253241078,117.73333333333332,1.663587902206224,0.40053333333333335,0.38243333333333335,0.22047330621486316,0.6063999426833021,ctx-lh-superiortemporal
1031,0.026826990601423645,0.005091612954998343,4.13297981762694,13.213286713286713,0.20460260680273676,-0.0007713346431451564,0.8095249359312894,803.9055944055945,0.004382580504874652,32.35897435897436,0.3811787908807996,7.862470862470863,0.34618198401135825,-0.09999087309749072,-0.09906854175236528,0.8870953835299873,114.38228438228438,1.7057363525384739,0.38610722610722614,0.38575757575757574,0.2579434285167977,0.6669750058322877,ctx-lh-supramarginal
