aperiodic_offset,aperiodic_exponent,r_squared,error,num_peaks,electrode
6.702683178917805,10795.094772637703,0.9940390362152505,0.0520613255912942,5,hup_elec_791
4.81287273876988,398.22303258816464,0.9915971800657334,0.05429577376929369,5,hup_elec_792
5.204028918638742,469.30450993338343,0.9927836387720865,0.05057702098367998,4,hup_elec_793
5.0094720421318275,132.19196608878738,0.9863026901514678,0.06374950460507178,2,hup_elec_794
4.030110524587926,1014.9107105381182,0.9886995314633715,0.050036205508594805,5,hup_elec_795
5.910752512219376,76050.36502299794,0.9829562824978186,0.07468989807506325,3,hup_elec_796
6.438624220980631,37336.374242173806,0.9797417916004293,0.10699700167239028,1,hup_elec_797
5.557910362853843,10777.56328672241,0.99315284359844,0.052059553203573306,4,hup_elec_798
3.627546723060336,1132.7644148504237,0.9926690810661434,0.04705979220088334,4,hup_elec_799
2.9253452759862615,5.734506962382831,0.9878977005165038,0.05595296917881861,4,hup_elec_800
2.7378880027569816,3.602782649735461,0.9872348822522867,0.06330292493016905,3,hup_elec_801
4.405647251436196,949.5355995907732,0.9906318433807295,0.06268291822625291,5,hup_elec_802
6.636466913289653,415613.78481174173,0.988218578674067,0.06493437053143983,2,hup_elec_803
4.307290265996873,70.18823729398765,0.9941695404636746,0.039668947698658245,6,hup_elec_804
4.090889652219835,57.81769303311228,0.9840973951272679,0.05619354554642195,6,hup_elec_805
3.9796435858536143,22.992507183660383,0.9849978644722089,0.061740544785807705,3,hup_elec_806
5.828873302226881,8228.832380063823,0.9959394259931402,0.049595170049269284,5,hup_elec_807
6.371950775191148,17278.23888485059,0.9932541408084958,0.058965890496333204,5,hup_elec_808
5.955729184923762,48667.37752184908,0.9911373801693216,0.06214457458612675,4,hup_elec_809
6.361903720250532,24367.037908510538,0.9968038006649539,0.0375832682381428,6,hup_elec_810
6.2939114150880755,57101.80267774642,0.9906035528557017,0.060993914953277696,4,hup_elec_811
5.619363959952693,1028.8419339029313,0.990949936239157,0.07079549942987404,5,hup_elec_812
5.352604173568619,1806.1984049506718,0.9844196737322958,0.07586126180879449,5,hup_elec_813
6.5553229015473145,89474.39328054541,0.9932049077470905,0.04587264824499403,6,hup_elec_814
5.480941233102004,7127.197835145982,0.9959948842035551,0.048299265630556,5,hup_elec_815
5.372807063835396,3815.3443732678743,0.9954863102317122,0.046995724557961804,5,hup_elec_816
5.218829214312481,3952.8557124310923,0.9970998906973932,0.0441453596717634,6,hup_elec_817
4.0528393648129395,576.5533446645059,0.997003265167798,0.04129809823052222,4,hup_elec_818
7.078210108151805,81339.99565143097,0.9865179653593917,0.06622969010860126,3,hup_elec_819
7.293422002928248,315621.89586926135,0.9940177115452669,0.04623580851075492,6,hup_elec_820
8.256084151043305,5523522.142566896,0.9957723938953902,0.04382642392881831,5,hup_elec_821
5.005116123724983,50996.599607665295,0.9920330586651549,0.04182146803867426,6,hup_elec_822
6.539238538582588,1457682.0587319867,0.9892635079110845,0.0483213943927682,5,hup_elec_823
6.313033176938978,934570.5633643052,0.9739483990967399,0.08298718003990359,2,hup_elec_824
4.963914621151423,63020.462319196355,0.9941487151853199,0.056053070979682824,4,hup_elec_825
