roiNum,deltaRel,thetaRel,alphaRel,betaRel,gammaRel,broadRel,entropy_1min,entropy_fullts,roi
1034,0.1741687860019635,0.16793216137641115,0.162403126811643,0.15886991337749162,0.11469982781931035,0.22192618461318037,0.6618922033980787,0.7910223084556942,ctx-lh-transversetemporal
1035,0.18774920428901534,0.162463785716048,0.1589089001246706,0.16237356686891638,0.09037605757873103,0.23812848542261864,0.663565332563348,0.7928140085608852,ctx-lh-insula
2001,0.1655839432041847,0.17545866347489047,0.17127650780585868,0.16534865129076876,0.0924008375335194,0.22993139669077803,0.6659542678145416,0.7953727445847457,ctx-rh-bankssts
2002,0.17481571656180225,0.15780969676695195,0.15439804432620435,0.16695954669856725,0.10664689389763611,0.23937010174883808,0.6625306080113313,0.7917062946807363,ctx-rh-caudalanteriorcingulate
2003,0.16198585374859542,0.1638856608910692,0.14632463525840866,0.17839750011733235,0.12588776827594134,0.22351858170865305,0.6644231366473664,0.7937331051751422,ctx-rh-caudalmiddlefrontal
2005,0.16704745404500804,0.17050785471669366,0.19387403922919702,0.1512502506840538,0.09317221675476291,0.22414818457028451,0.6641011109387487,0.7933870701901121,ctx-rh-cuneus
2007,0.18351392911315056,0.18702886561039947,0.17497976896099662,0.14197682882932824,0.07369093400347863,0.23880967348264645,0.6669239124143607,0.796409514045996,ctx-rh-fusiform
2008,0.1864441862257122,0.16695791213711225,0.1678578004313649,0.15466694256816016,0.09877525879229851,0.225297899845352,0.6668857534861247,0.7963706210208963,ctx-rh-inferiorparietal
2009,0.18103836168323859,0.1786167973894954,0.17663868169033253,0.1509704964242496,0.08261423137524064,0.23012143143744324,0.6674399318787748,0.7969609507526371,ctx-rh-inferiortemporal
2010,0.15118840607620682,0.153795139142353,0.15959479337730986,0.17785409904433444,0.1394690506587926,0.21809851170100328,0.6656956365600561,0.7950966780172878,ctx-rh-isthmuscingulate
2011,0.18578300932846115,0.18025349298587712,0.18030674064086272,0.14683873765671537,0.07942845764085155,0.22738956174723216,0.6649830487470667,0.794333527080111,ctx-rh-lateraloccipital
2012,0.1849290119133064,0.16719182091211962,0.14820218900922305,0.16177288645683055,0.1003967854652243,0.23750730624329605,0.6647112570013336,0.7940415999016242,ctx-rh-lateralorbitofrontal
2013,0.16498382999246766,0.16820510519807536,0.1717191333858861,0.16717678963889973,0.11010522055466834,0.2178099212300028,0.6654219563280469,0.7948036618955756,ctx-rh-lingual
2014,0.19829077532001893,0.17074009812380914,0.14525743497183324,0.14745604105661292,0.10416862929379007,0.2340870212339357,0.6647928443048946,0.7941277200189957,ctx-rh-medialorbitofrontal
2015,0.187121496949001,0.1677645583715362,0.15991955227908697,0.1556406522761643,0.10247494486221476,0.22707879526199679,0.6667911795583764,0.7962679439251298,ctx-rh-middletemporal
2016,0.225540686428969,0.14903495216349955,0.15925965764259506,0.12316353913025249,0.06266620236535404,0.28033496226932986,0.6626583344573613,0.7918436887424587,ctx-rh-parahippocampal
2017,0.15949187307616883,0.16736298674625302,0.15721608580825366,0.17666739525889374,0.11206213500454922,0.22719952410588154,0.6640131647797037,0.7932946564341801,ctx-rh-paracentral
2018,0.1731660518766467,0.16432978006103838,0.14713778921675047,0.17485049439366504,0.11668452033304452,0.22383136411885493,0.6639110574607056,0.7931854464120325,ctx-rh-parsopercularis
2019,0.18455412245119523,0.15759533223693514,0.14133556124718902,0.16336013592363216,0.12540280090425188,0.22775204723679654,0.6632864432888887,0.7925159162978141,ctx-rh-parsorbitalis
2020,0.17719533374391397,0.17113997570384865,0.1485350976950651,0.16319176471083466,0.11586807198151593,0.2240697561648217,0.6645593666908927,0.7938796014809862,ctx-rh-parstriangularis
2021,0.15105782553911415,0.16091003692899647,0.1973609901611445,0.16681069941061447,0.1026138394004376,0.22124660855969278,0.664476777317267,0.7937909305444503,ctx-rh-pericalcarine
2022,0.1717152788316803,0.17189154695257428,0.1623437920296291,0.163451919352002,0.10468907644689057,0.22590838638722371,0.6635613280176649,0.7928099908989027,ctx-rh-postcentral
2023,0.16651923440844682,0.1686611814639951,0.14945180151975498,0.16614435709203706,0.11343321103057404,0.23579021448519197,0.6635915937373186,0.7928426422913512,ctx-rh-posteriorcingulate
2024,0.16719553231119122,0.17030101182416016,0.1539929444358997,0.16964825452995302,0.11851888528127519,0.22034337161752074,0.6646858994983547,0.7940145179936091,ctx-rh-precentral
2025,0.18255115835908386,0.17710748694035647,0.1660402049801035,0.14716783939126124,0.09787532087735126,0.22925798945184372,0.665937139931329,0.7953539771601985,ctx-rh-precuneus
2026,0.20076116121887355,0.17641643332939666,0.1365653183791441,0.15316038738237037,0.06999895011759244,0.2630977495726229,0.6663096909687354,0.7957533180190921,ctx-rh-rostralanteriorcingulate
2027,0.17523982021198822,0.16590206984777076,0.1444607793122416,0.1739110096702952,0.11024900594498015,0.23023731501272404,0.6635110186618871,0.7927566544804382,ctx-rh-rostralmiddlefrontal
2028,0.1754055529630977,0.17672739382021774,0.13777346714681765,0.16330126067916073,0.10981570287575124,0.23697662251495494,0.6637935067365551,0.7930589917112446,ctx-rh-superiorfrontal
2029,0.1814893161020981,0.18499510665279717,0.16479280099312907,0.15485507388537154,0.08449302136390487,0.22937468100269928,0.6681143632671519,0.7976842247730859,ctx-rh-superiorparietal
2030,0.18355381782191796,0.17416515733666302,0.15996808673593188,0.15471509094442396,0.09788361513959827,0.22971423202146496,0.6655669151551873,0.7949579712258843,ctx-rh-superiortemporal
2031,0.17409975167544298,0.17321002229609606,0.16578424217862436,0.16682767395948372,0.09441608043460288,0.22566222945575007,0.6664563066841499,0.7959091083945696,ctx-rh-supramarginal
2034,0.15981650507985082,0.15091499368134412,0.1761900589144338,0.18497445057401793,0.10212065287605777,0.22598333887429564,0.6605127951130632,0.7895441689755875,ctx-rh-transversetemporal
2035,0.19051256751554105,0.1749856543046593,0.1505133156851154,0.15423309333466861,0.09242388715986653,0.2373314820001491,0.6631486707374806,0.7923686385994978,ctx-rh-insula
